CaseID,CompleteTimestamp,ActivityID,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 2 DeltaP,Filter 2 DeltaP,Filter 2 DeltaP,Filter 2 DeltaP,Filter 2 DeltaP,Pump Circulation Flow,Pump Circulation Flow,Pump Circulation Flow,Pump Circulation Flow,Pump Circulation Flow,Tank Pressure,Tank Pressure,Tank Pressure,Tank Pressure,Tank Pressure,time_idx
,,,mean,min,max,std,sum,mean,min,max,std,sum,mean,min,max,std,sum,mean,min,max,std,sum,mean,min,max,std,sum,
21E27001E,2021-05-30 18:04:00,['Pump adjustment'],0.19386084495573977,0.17939687669277193,0.20682620505491892,0.006092981314272724,7.5605729532738515,1.4843620508145068,1.450276084740956,1.5224066058794654,0.011575383646464404,57.890119981765764,0.4660818431494583,0.4473787968357404,0.48142396907011675,0.009652201758644086,18.177191882828872,211.9920371552818,209.0837844848633,219.5670013427735,3.285811520134597,8267.68944905599,0.018146246381533834,0.013720303960144519,0.024079078839470948,0.003365783140954996,0.7077036088798195,4
21E27001E,2021-05-30 18:05:00,['Pump adjustment'],0.2100997343659401,0.2100997343659401,0.2100997343659401,,0.2100997343659401,1.5307580808798478,1.5307580808798478,1.5307580808798478,,1.5307580808798478,0.49434574097394945,0.49434574097394945,0.49434574097394945,,0.49434574097394945,216.4799591064453,216.4799591064453,216.4799591064453,,216.4799591064453,0.013626836892217395,0.013626836892217395,0.013626836892217395,,0.013626836892217395,5
21E27001E,2021-05-31 06:21:00,['Pump stop'],0.21048132166604086,0.007683498016558595,0.21902137622237203,0.007884023496078888,154.91425274620607,1.511061636749925,0.35971892873446154,1.54059827327728,0.043562018412414756,1112.1413646479448,0.4879604028151506,0.03698343224823477,0.4976709296305974,0.016919063437089963,359.1388564719508,225.87102724508307,44.40282570670049,231.62570012410487,7.328967758034786,166241.07605238113,0.009756185929723889,-0.012125627696514128,0.014419724342102806,0.003120752569975477,7.180552844276782,6
21E27001E,2021-05-31 10:55:00,['Pump start'],0.0096961661759507,-0.0263455252473553,0.40161092529694237,0.04206236706037598,2.6567495322104917,0.13762699307107937,0.0021450577963453552,2.508097187678019,0.4663033422418045,37.709796101475746,0.006502803261081581,-0.0030107631251060233,0.17077845086654025,0.026233903069540074,1.7817680935363533,19.75790269524494,0.0,299.2363189697269,63.739584444968344,5413.665338497113,-0.024619964263997297,-0.6087327639261881,2.1068777203559876,0.6271323343439664,-6.745870208335259,7
21E27001E,2021-05-31 10:56:00,['Start adjustment'],0.21022495850920675,0.21022495850920675,0.21022495850920675,,0.21022495850920675,1.5111305753389992,1.5111305753389992,1.5111305753389992,,1.5111305753389992,0.47908849467833836,0.47908849467833836,0.47908849467833836,,0.47908849467833836,185.810683186849,185.810683186849,185.810683186849,,185.810683186849,0.03457436046252648,0.03457436046252648,0.03457436046252648,,0.03457436046252648,8
21E27001E,2021-05-31 10:57:00,['Start adjustment'],0.2499056823551654,0.2499056823551654,0.2499056823551654,,0.2499056823551654,1.787408431371053,1.787408431371053,1.787408431371053,,1.787408431371053,0.5598529557387034,0.5598529557387034,0.5598529557387034,,0.5598529557387034,213.8474136352539,213.8474136352539,213.8474136352539,,213.8474136352539,0.0353848268588384,0.0353848268588384,0.0353848268588384,,0.0353848268588384,9
21E27001E,2021-05-31 10:58:00,['Start adjustment'],0.25235801363984744,0.25235801363984744,0.25235801363984744,,0.25235801363984744,1.824706482887268,1.824706482887268,1.824706482887268,,1.824706482887268,0.5707193851470947,0.5707193851470947,0.5707193851470947,,0.5707193851470947,214.11406224568694,214.11406224568694,214.11406224568694,,214.11406224568694,0.03549861007680496,0.03549861007680496,0.03549861007680496,,0.03549861007680496,10
21E27001E,2021-05-31 10:59:00,"['Start adjustment', 'Circulation']",0.25570665821433064,0.25570665821433064,0.25570665821433064,,0.25570665821433064,1.8339286863803863,1.8339286863803863,1.8339286863803863,,1.8339286863803863,0.5736499190330505,0.5736499190330505,0.5736499190330505,,0.5736499190330505,214.52446365356448,214.52446365356448,214.52446365356448,,214.52446365356448,0.035612393108506994,0.035612393108506994,0.035612393108506994,,0.035612393108506994,11
21E27001E,2021-05-31 11:22:00,['Pump adjustment'],0.23427640746037168,0.21991889923810962,0.24981177970767024,0.01040577685882825,5.388357371588548,1.7423553685347242,1.6649563670158378,1.8232166647911072,0.04903711577215879,40.074173476298654,0.5509739063356234,0.5246367295583086,0.5732455521821975,0.015604425760371124,12.672399845719337,202.8149449113487,193.5891367594401,211.58573582967125,5.539677941804591,4664.74373296102,0.036977789785874925,0.035726176016032694,0.0382294033964475,0.0007717142618066296,0.8504891650751233,12
21E27001E,2021-05-31 14:25:00,['Agitator stop'],0.2497374852919079,0.24104206239183737,0.25549034078915916,0.002738367162905474,45.70195980841915,1.8163372486341196,1.7817469696203871,1.8430060644944506,0.015475225927931383,332.3897165000439,0.5704647321030091,0.5596894850333533,0.5806732654571535,0.003748423563514375,104.39504597485066,216.10226997000277,207.6527506510417,218.73843892415368,2.374787297362514,39546.715404510505,0.04659872827491636,0.038343186614414056,0.04991612769663334,0.0035544319284316513,8.527567274309694,13
