CaseID,ActivityID,CompleteTimestamp
29,45,2021-02-05 17:37:02
29,48,2021-02-05 18:07:02
29,49,2021-02-05 18:52:02
29,37,2021-02-05 18:52:02
29,49,2021-02-05 19:40:20
29,49,2021-02-05 20:10:20
29,14,2021-02-05 20:39:58
29,23,2021-02-07 04:30:21
29,37,2021-02-07 04:55:28
29,13,2021-02-07 04:55:29
29,14,2021-02-07 04:56:02
29,13,2021-02-07 04:56:21
29,14,2021-02-07 04:57:13
29,13,2021-02-07 04:58:48
29,14,2021-02-07 04:59:24
29,13,2021-02-07 05:00:25
29,12,2021-02-07 05:22:06
29,38,2021-02-07 05:30:24
29,26,2021-02-07 05:30:24
29,12,2021-02-07 05:32:04
29,12,2021-02-07 05:38:10
29,50,2021-02-07 05:45:21
29,45,2021-02-07 06:37:51
29,48,2021-02-07 06:45:21
29,49,2021-02-07 07:15:21
29,39,2021-02-07 07:30:21
29,35,2021-02-07 07:45:21
29,45,2021-02-07 07:45:21
29,33,2021-02-07 08:07:51
29,39,2021-02-07 08:37:51
29,48,2021-02-07 08:45:21
29,49,2021-02-07 09:07:51
29,46,2021-02-07 09:30:21
29,45,2021-02-07 09:30:21
29,25,2021-02-07 09:52:51
29,49,2021-02-07 10:00:21
29,48,2021-02-07 10:00:21
29,34,2021-02-07 10:30:21
29,37,2021-02-07 10:37:51
29,40,2021-02-07 11:07:51
29,48,2021-02-07 11:22:51
29,49,2021-02-07 11:30:21
29,48,2021-02-07 12:00:21
29,33,2021-02-07 12:00:21
29,39,2021-02-07 12:22:51
29,49,2021-02-07 12:30:21
29,48,2021-02-07 13:00:21
29,49,2021-02-07 13:00:21
29,24,2021-02-07 13:30:21
29,39,2021-02-07 14:15:21
29,49,2021-02-07 14:30:21
29,36,2021-02-07 15:00:21
29,49,2021-02-07 15:30:21
29,49,2021-02-07 15:45:21
29,48,2021-02-07 16:00:21
29,39,2021-02-07 16:45:21
29,37,2021-02-07 17:07:51
29,36,2021-02-07 17:30:21
29,48,2021-02-07 17:30:21
29,48,2021-02-07 17:45:21
29,49,2021-02-07 18:30:21
29,48,2021-02-07 19:00:21
29,23,2021-02-07 19:00:21
29,39,2021-02-07 19:30:21
29,48,2021-02-07 19:30:21
29,33,2021-02-07 20:15:21
29,49,2021-02-07 20:45:21
29,48,2021-02-07 21:45:21
29,49,2021-02-07 22:22:51
29,48,2021-02-07 22:37:51
29,49,2021-02-07 22:52:51
29,39,2021-02-07 23:00:21
29,34,2021-02-07 23:30:21
29,37,2021-02-07 23:45:21
29,48,2021-02-08 00:15:21
29,39,2021-02-08 00:45:21
29,49,2021-02-08 01:00:21
29,48,2021-02-08 01:15:21
29,39,2021-02-08 01:30:21
29,36,2021-02-08 01:37:51
29,49,2021-02-08 01:52:51
29,39,2021-02-08 02:22:51
29,48,2021-02-08 02:30:21
29,37,2021-02-08 02:37:51
29,39,2021-02-08 03:07:51
29,49,2021-02-08 03:22:51
29,39,2021-02-08 03:45:21
29,49,2021-02-08 04:30:21
29,7,2021-02-08 05:45:42
29,49,2021-02-08 19:57:13
29,14,2021-02-08 19:57:14
29,5,2021-02-08 20:03:37
30,9,2021-02-08 09:11:14
30,0,2021-02-08 13:52:11
30,12,2021-02-08 20:24:00
30,8,2021-02-09 07:42:38
30,3,2021-02-09 09:46:52
30,6,2021-02-09 09:48:03
30,13,2021-02-09 11:02:11
30,12,2021-02-09 11:21:43
30,38,2021-02-09 11:32:10
30,26,2021-02-09 11:32:10
30,4,2021-02-09 12:45:14
30,50,2021-02-09 12:55:50
30,14,2021-02-09 12:55:51
30,3,2021-02-10 16:27:56
30,1,2021-02-10 16:30:09
30,13,2021-02-10 17:29:01
30,50,2021-02-10 17:59:00
30,26,2021-02-10 17:59:00
30,4,2021-02-10 19:07:37
30,2,2021-02-10 19:08:19
30,38,2021-02-10 19:13:28
30,14,2021-02-10 19:13:29
30,24,2021-02-11 23:02:28
30,36,2021-02-11 23:45:18
30,13,2021-02-11 23:45:19
30,38,2021-02-12 00:15:18
30,26,2021-02-12 00:15:18
30,50,2021-02-12 00:22:45
30,44,2021-02-12 00:39:58
30,49,2021-02-12 01:00:15
30,39,2021-02-12 01:00:15
30,36,2021-02-12 01:15:15
30,32,2021-02-12 01:17:28
30,25,2021-02-12 02:15:15
30,33,2021-02-12 03:07:45
30,47,2021-02-12 03:09:58
30,45,2021-02-12 04:37:45
30,48,2021-02-12 04:52:45
30,45,2021-02-12 05:15:15
30,39,2021-02-12 05:30:15
30,50,2021-02-12 05:39:58
30,49,2021-02-12 06:09:58
30,7,2021-02-12 06:53:54
30,14,2021-02-12 12:34:03
30,5,2021-02-12 12:39:45
31,9,2021-02-10 06:57:23
31,0,2021-02-10 07:51:23
31,13,2021-02-10 09:10:38
31,38,2021-02-10 09:40:37
31,50,2021-02-10 09:40:37
31,26,2021-02-10 10:31:46
31,14,2021-02-10 10:31:47
31,8,2021-02-10 11:08:45
31,6,2021-02-11 09:08:49
31,3,2021-02-11 09:10:40
31,19,2021-02-11 10:24:58
31,34,2021-02-11 10:34:02
31,13,2021-02-11 10:34:03
31,14,2021-02-11 10:36:58
31,13,2021-02-11 10:40:02
31,26,2021-02-11 11:10:01
31,50,2021-02-11 11:10:01
31,38,2021-02-11 11:24:58
31,12,2021-02-11 11:26:41
31,40,2021-02-11 12:02:28
31,40,2021-02-11 12:09:58
31,12,2021-02-11 12:40:30
31,45,2021-02-11 14:54:58
31,39,2021-02-11 15:09:58
31,50,2021-02-11 16:54:58
31,48,2021-02-11 17:09:58
31,20,2021-02-11 17:24:58
31,47,2021-02-11 17:39:58
31,34,2021-02-11 18:02:28
31,44,2021-02-11 18:24:58
31,39,2021-02-11 18:39:58
31,36,2021-02-11 18:39:58
31,50,2021-02-11 18:47:28
31,48,2021-02-11 19:02:28
31,49,2021-02-11 19:17:28
31,39,2021-02-11 19:54:58
31,49,2021-02-11 20:09:58
31,44,2021-02-11 20:24:58
31,49,2021-02-11 20:54:58
31,37,2021-02-11 21:09:58
31,39,2021-02-11 21:09:58
31,50,2021-02-11 21:39:58
31,49,2021-02-11 22:24:58
31,39,2021-02-11 22:39:58
31,50,2021-02-11 22:45:15
31,49,2021-02-11 23:17:28
31,39,2021-02-11 23:39:58
31,27,2021-02-11 23:45:15
31,49,2021-02-12 00:45:15
31,48,2021-02-12 01:32:28
31,39,2021-02-12 01:45:15
31,32,2021-02-12 03:30:15
31,48,2021-02-12 05:52:45
31,27,2021-02-12 06:09:58
31,39,2021-02-12 06:24:58
31,50,2021-02-12 06:32:28
31,49,2021-02-12 06:47:28
31,39,2021-02-12 07:39:58
31,36,2021-02-12 07:54:58
31,44,2021-02-12 08:39:58
31,39,2021-02-12 08:39:58
31,27,2021-02-12 08:54:58
31,50,2021-02-12 09:39:58
31,21,2021-02-12 09:54:58
31,48,2021-02-12 10:09:58
31,39,2021-02-12 10:24:58
31,37,2021-02-12 11:47:28
31,36,2021-02-12 11:54:58
31,48,2021-02-12 11:54:58
31,49,2021-02-12 12:24:58
31,1,2021-02-12 12:27:47
31,39,2021-02-12 12:34:02
31,50,2021-02-12 13:24:58
31,48,2021-02-12 14:02:28
31,39,2021-02-12 14:09:58
31,37,2021-02-12 14:17:28
31,50,2021-02-12 15:39:58
31,33,2021-02-12 15:39:58
31,48,2021-02-12 16:09:58
31,49,2021-02-12 16:24:58
31,48,2021-02-12 16:39:58
31,39,2021-02-12 17:09:58
31,49,2021-02-12 17:09:58
31,37,2021-02-12 17:24:58
31,50,2021-02-12 17:54:58
31,49,2021-02-12 18:09:58
31,39,2021-02-12 18:09:58
31,27,2021-02-12 19:39:58
31,24,2021-02-12 20:54:58
31,49,2021-02-12 21:39:58
31,49,2021-02-12 22:09:58
31,49,2021-02-12 22:24:58
31,39,2021-02-12 23:54:58
31,48,2021-02-13 00:09:58
31,36,2021-02-13 00:24:58
31,49,2021-02-13 00:39:58
31,48,2021-02-13 00:54:58
31,39,2021-02-13 01:17:28
31,48,2021-02-13 01:24:58
31,49,2021-02-13 01:54:58
31,50,2021-02-13 02:09:58
31,39,2021-02-13 02:09:58
31,24,2021-02-13 03:09:58
31,27,2021-02-13 03:17:28
31,49,2021-02-13 03:32:28
31,48,2021-02-13 03:47:28
31,39,2021-02-13 04:24:58
31,34,2021-02-13 04:24:58
31,20,2021-02-13 05:09:58
31,49,2021-02-13 05:09:58
31,39,2021-02-13 05:24:58
31,50,2021-02-13 05:32:28
31,48,2021-02-13 05:54:58
31,44,2021-02-13 06:09:58
31,46,2021-02-13 06:09:58
31,32,2021-02-13 06:32:28
31,41,2021-02-13 06:47:28
31,39,2021-02-13 07:09:58
31,48,2021-02-13 07:54:58
31,39,2021-02-13 08:09:58
31,50,2021-02-13 08:24:58
31,48,2021-02-13 09:09:58
31,48,2021-02-13 09:47:28
31,39,2021-02-13 10:02:28
31,50,2021-02-13 11:09:58
31,27,2021-02-13 11:09:58
31,15,2021-02-13 12:09:58
31,48,2021-02-13 12:24:58
31,39,2021-02-13 12:47:28
31,48,2021-02-13 13:09:58
31,48,2021-02-13 13:24:58
31,39,2021-02-13 14:09:58
31,48,2021-02-13 14:24:58
31,39,2021-02-13 14:47:28
31,48,2021-02-13 15:02:28
31,24,2021-02-13 15:39:58
31,39,2021-02-13 15:39:58
31,36,2021-02-13 16:19:05
31,48,2021-02-13 17:09:58
31,44,2021-02-13 17:39:58
31,37,2021-02-13 17:49:05
31,39,2021-02-13 18:09:58
31,50,2021-02-13 18:19:08
31,36,2021-02-13 18:39:58
31,15,2021-02-13 18:49:08
31,37,2021-02-13 19:26:35
31,48,2021-02-13 19:49:05
31,39,2021-02-13 20:49:05
31,36,2021-02-13 21:34:05
31,27,2021-02-13 22:19:05
31,25,2021-02-13 23:34:05
31,48,2021-02-13 23:49:05
31,39,2021-02-14 00:09:58
31,36,2021-02-14 00:19:05
31,32,2021-02-14 01:24:58
31,49,2021-02-14 01:24:58
31,49,2021-02-14 01:49:05
31,48,2021-02-14 02:54:58
31,39,2021-02-14 03:04:05
31,50,2021-02-14 03:34:05
31,48,2021-02-14 03:39:58
31,37,2021-02-14 03:49:05
31,39,2021-02-14 04:39:58
31,49,2021-02-14 04:49:05
31,39,2021-02-14 05:09:58
31,20,2021-02-14 05:24:58
31,49,2021-02-14 05:34:05
31,39,2021-02-14 05:56:35
31,37,2021-02-14 06:09:58
31,50,2021-02-14 06:29:27
31,36,2021-02-14 09:02:28
31,48,2021-02-14 09:17:28
31,39,2021-02-14 10:09:58
31,48,2021-02-14 11:09:58
31,27,2021-02-14 11:09:58
31,25,2021-02-14 11:39:58
31,39,2021-02-14 11:54:58
31,50,2021-02-14 12:39:58
31,49,2021-02-14 13:09:58
31,39,2021-02-14 13:24:58
31,50,2021-02-14 13:39:58
31,48,2021-02-14 14:09:58
31,37,2021-02-14 14:24:58
31,49,2021-02-14 14:54:58
31,39,2021-02-14 15:09:58
31,50,2021-02-14 15:32:28
31,48,2021-02-14 15:39:58
31,25,2021-02-14 15:47:28
31,39,2021-02-14 16:09:58
31,37,2021-02-14 16:54:58
31,49,2021-02-14 17:09:58
31,27,2021-02-14 17:24:58
31,39,2021-02-14 17:39:58
31,50,2021-02-14 18:09:58
31,49,2021-02-14 18:24:58
31,39,2021-02-14 19:02:28
31,49,2021-02-14 19:17:28
31,39,2021-02-14 19:39:58
31,36,2021-02-14 19:54:58
31,49,2021-02-14 20:09:58
31,48,2021-02-14 20:09:58
31,25,2021-02-14 20:24:58
31,39,2021-02-14 20:39:58
31,27,2021-02-14 20:47:28
31,48,2021-02-14 21:02:28
31,49,2021-02-14 23:09:58
31,39,2021-02-14 23:09:58
31,24,2021-02-14 23:39:58
31,39,2021-02-14 23:54:58
31,50,2021-02-15 00:54:58
31,49,2021-02-15 01:39:58
31,49,2021-02-15 02:09:58
31,15,2021-02-15 02:24:58
31,48,2021-02-15 02:39:58
31,39,2021-02-15 03:09:58
31,36,2021-02-15 03:47:28
31,49,2021-02-15 04:02:28
31,37,2021-02-15 06:09:58
31,39,2021-02-15 06:09:58
31,48,2021-02-15 06:39:58
31,32,2021-02-15 06:47:28
31,49,2021-02-15 07:02:28
31,39,2021-02-15 07:24:58
31,48,2021-02-15 07:39:58
31,21,2021-02-15 08:09:58
31,48,2021-02-15 08:39:58
31,39,2021-02-15 08:54:58
31,50,2021-02-15 08:54:58
31,37,2021-02-15 09:24:58
31,49,2021-02-15 09:39:58
31,48,2021-02-15 09:54:58
31,39,2021-02-15 10:47:28
31,49,2021-02-15 11:02:28
31,39,2021-02-15 11:38:47
31,4,2021-02-15 11:40:51
31,2,2021-02-15 11:40:56
31,32,2021-02-15 11:42:39
31,37,2021-02-15 12:35:13
31,48,2021-02-15 13:32:28
31,49,2021-02-15 13:35:09
31,39,2021-02-15 13:50:09
31,36,2021-02-15 14:09:58
31,48,2021-02-15 14:13:02
31,39,2021-02-15 15:05:09
31,50,2021-02-15 15:09:58
31,15,2021-02-15 15:13:06
31,48,2021-02-15 16:05:09
31,27,2021-02-15 16:24:58
31,48,2021-02-15 16:35:09
31,49,2021-02-15 17:12:39
31,39,2021-02-15 17:35:09
31,49,2021-02-15 17:58:02
31,44,2021-02-15 18:35:09
31,49,2021-02-15 19:05:32
31,39,2021-02-15 19:28:02
31,48,2021-02-15 21:20:09
31,49,2021-02-15 21:35:09
31,39,2021-02-15 21:57:39
31,49,2021-02-15 22:20:09
31,36,2021-02-15 22:39:58
31,39,2021-02-15 22:50:09
31,50,2021-02-15 23:02:28
31,48,2021-02-15 23:05:09
31,49,2021-02-15 23:50:09
31,37,2021-02-16 00:09:58
31,39,2021-02-16 00:24:58
31,50,2021-02-16 00:35:09
31,49,2021-02-16 01:35:09
31,39,2021-02-16 02:05:09
31,50,2021-02-16 02:09:58
31,21,2021-02-16 02:09:58
31,27,2021-02-16 02:24:58
31,45,2021-02-16 02:50:09
31,48,2021-02-16 03:32:28
31,39,2021-02-16 03:35:09
31,29,2021-02-16 05:20:09
31,48,2021-02-16 05:35:09
31,45,2021-02-16 06:35:09
31,48,2021-02-16 07:05:09
31,44,2021-02-16 07:20:09
31,28,2021-02-16 07:24:58
31,47,2021-02-16 07:54:58
31,44,2021-02-16 08:05:09
31,49,2021-02-16 09:20:09
31,48,2021-02-16 09:35:09
31,48,2021-02-16 10:20:09
31,49,2021-02-16 10:54:58
31,45,2021-02-16 11:20:09
31,14,2021-02-16 11:42:16
31,10,2021-02-16 14:00:56
31,17,2021-02-16 14:02:56
31,13,2021-02-16 14:29:43
31,38,2021-02-16 14:59:42
31,26,2021-02-16 14:59:42
31,50,2021-02-16 15:02:59
31,39,2021-02-16 15:27:39
31,41,2021-02-16 15:52:09
31,45,2021-02-16 15:57:39
31,49,2021-02-16 17:20:09
31,23,2021-02-16 17:37:30
31,14,2021-02-16 18:01:08
31,33,2021-02-16 19:05:09
31,13,2021-02-16 19:21:48
31,50,2021-02-16 19:51:47
31,38,2021-02-16 19:51:47
31,26,2021-02-16 20:05:09
31,49,2021-02-16 22:14:14
31,39,2021-02-16 22:35:09
31,48,2021-02-16 23:05:09
31,39,2021-02-16 23:36:44
31,50,2021-02-16 23:51:44
31,36,2021-02-16 23:57:39
31,48,2021-02-17 00:20:09
31,49,2021-02-17 00:35:09
31,48,2021-02-17 00:50:09
31,49,2021-02-17 01:05:09
31,39,2021-02-17 01:20:09
31,48,2021-02-17 01:50:09
31,27,2021-02-17 01:51:44
31,15,2021-02-17 01:59:14
31,49,2021-02-17 02:06:44
31,48,2021-02-17 02:20:09
31,44,2021-02-17 02:44:14
31,39,2021-02-17 02:50:09
31,50,2021-02-17 03:14:14
31,48,2021-02-17 03:21:44
31,49,2021-02-17 03:42:39
31,39,2021-02-17 04:05:09
31,37,2021-02-17 04:06:44
31,50,2021-02-17 04:35:09
31,24,2021-02-17 04:57:39
31,49,2021-02-17 05:36:44
31,36,2021-02-17 05:50:09
31,46,2021-02-17 06:12:39
31,49,2021-02-17 07:05:09
31,48,2021-02-17 07:42:39
31,36,2021-02-17 07:59:14
31,49,2021-02-17 08:06:44
31,48,2021-02-17 08:35:09
31,39,2021-02-17 08:50:09
31,50,2021-02-17 09:06:44
31,48,2021-02-17 09:20:09
31,39,2021-02-17 09:35:09
31,48,2021-02-17 09:57:39
31,14,2021-02-17 10:48:59
31,13,2021-02-17 11:36:28
31,26,2021-02-17 12:06:27
31,38,2021-02-17 12:06:27
31,50,2021-02-17 12:08:17
31,14,2021-02-17 13:05:11
31,11,2021-02-17 14:41:14
32,9,2021-02-13 14:13:35
32,0,2021-02-13 16:09:23
32,17,2021-02-13 16:47:28
32,33,2021-02-13 17:54:58
32,13,2021-02-13 18:19:09
32,50,2021-02-13 18:49:08
32,38,2021-02-13 18:49:08
32,12,2021-02-13 19:15:51
32,26,2021-02-13 19:24:58
32,49,2021-02-13 19:39:58
32,45,2021-02-13 19:54:58
32,49,2021-02-13 21:04:05
32,48,2021-02-13 21:04:05
32,27,2021-02-13 21:09:58
32,49,2021-02-13 21:49:05
32,39,2021-02-13 22:04:05
32,38,2021-02-13 22:09:58
32,49,2021-02-13 22:56:35
32,48,2021-02-13 23:04:05
32,49,2021-02-13 23:09:58
32,39,2021-02-13 23:39:58
32,50,2021-02-13 23:54:58
32,37,2021-02-14 00:19:05
32,49,2021-02-14 00:34:05
32,39,2021-02-14 01:02:28
32,37,2021-02-14 02:24:58
32,49,2021-02-14 03:09:58
32,39,2021-02-14 03:39:58
32,50,2021-02-14 03:54:58
32,37,2021-02-14 04:54:58
32,44,2021-02-14 05:54:58
32,49,2021-02-14 06:09:58
32,14,2021-02-14 06:29:28
32,8,2021-02-14 13:04:34
32,6,2021-02-15 09:18:22
32,3,2021-02-15 09:18:44
32,13,2021-02-15 11:38:48
32,14,2021-02-15 11:42:40
32,13,2021-02-15 11:57:32
32,14,2021-02-15 12:02:52
32,13,2021-02-15 12:05:14
32,26,2021-02-15 12:35:13
32,38,2021-02-15 12:35:13
32,50,2021-02-15 12:50:09
32,44,2021-02-15 13:13:02
32,39,2021-02-15 13:47:28
32,50,2021-02-15 14:05:09
32,48,2021-02-15 14:09:58
32,49,2021-02-15 14:43:06
32,44,2021-02-15 15:09:58
32,47,2021-02-15 16:09:58
32,39,2021-02-15 16:50:09
32,50,2021-02-15 17:02:28
32,48,2021-02-15 17:17:28
32,44,2021-02-15 17:35:32
32,27,2021-02-15 18:35:09
32,39,2021-02-15 18:50:09
32,50,2021-02-15 19:02:28
32,32,2021-02-15 20:05:09
32,15,2021-02-15 20:07:35
32,44,2021-02-15 20:50:09
32,48,2021-02-15 20:54:58
32,39,2021-02-15 21:24:58
32,36,2021-02-15 21:35:09
32,50,2021-02-15 21:39:58
32,49,2021-02-15 22:09:58
32,48,2021-02-15 22:24:58
32,45,2021-02-15 22:54:58
32,48,2021-02-15 23:24:58
32,49,2021-02-16 00:05:09
32,37,2021-02-16 00:09:58
32,27,2021-02-16 01:05:09
32,48,2021-02-16 01:05:09
32,45,2021-02-16 01:05:09
32,24,2021-02-16 01:24:58
32,47,2021-02-16 01:54:58
32,44,2021-02-16 02:09:58
32,37,2021-02-16 02:57:39
32,49,2021-02-16 03:12:39
32,39,2021-02-16 03:17:28
32,20,2021-02-16 03:35:09
32,44,2021-02-16 04:05:09
32,39,2021-02-16 04:20:09
32,50,2021-02-16 04:27:39
32,44,2021-02-16 04:35:09
32,27,2021-02-16 04:50:09
32,48,2021-02-16 05:09:58
32,39,2021-02-16 05:24:58
32,50,2021-02-16 05:50:09
32,48,2021-02-16 05:54:58
32,36,2021-02-16 06:50:09
32,39,2021-02-16 06:54:58
32,50,2021-02-16 07:09:58
32,48,2021-02-16 07:24:58
32,48,2021-02-16 08:05:09
32,33,2021-02-16 08:35:09
32,20,2021-02-16 08:57:39
32,49,2021-02-16 09:17:28
32,49,2021-02-16 09:24:58
32,39,2021-02-16 10:09:58
32,34,2021-02-16 10:39:58
32,49,2021-02-16 11:35:09
32,48,2021-02-16 11:42:15
32,27,2021-02-16 11:50:09
32,45,2021-02-16 12:12:39
32,48,2021-02-16 12:35:09
32,49,2021-02-16 12:50:09
32,39,2021-02-16 13:29:39
32,36,2021-02-16 14:50:09
32,49,2021-02-16 14:59:42
32,48,2021-02-16 15:29:39
32,44,2021-02-16 16:02:56
32,50,2021-02-16 16:35:09
32,39,2021-02-16 16:35:09
32,37,2021-02-16 16:52:09
32,49,2021-02-16 17:21:44
32,39,2021-02-16 18:35:09
32,48,2021-02-16 18:35:09
32,20,2021-02-16 18:50:09
32,50,2021-02-16 18:51:44
32,36,2021-02-16 19:05:09
32,45,2021-02-16 19:21:47
32,49,2021-02-16 19:51:47
32,46,2021-02-16 20:35:09
32,36,2021-02-16 20:35:09
32,48,2021-02-16 21:05:09
32,45,2021-02-16 21:05:09
32,25,2021-02-16 21:35:09
32,39,2021-02-16 21:35:09
32,32,2021-02-16 21:50:09
32,50,2021-02-16 21:59:14
32,48,2021-02-16 22:51:44
32,39,2021-02-16 23:20:09
32,50,2021-02-16 23:21:44
32,49,2021-02-17 00:14:14
32,49,2021-02-17 00:29:14
32,24,2021-02-17 00:44:14
32,48,2021-02-17 00:57:39
32,44,2021-02-17 00:59:14
32,35,2021-02-17 01:14:14
32,37,2021-02-17 01:35:09
32,36,2021-02-17 01:35:09
32,39,2021-02-17 01:44:14
32,50,2021-02-17 01:51:44
32,48,2021-02-17 02:21:44
32,45,2021-02-17 02:59:14
32,48,2021-02-17 03:51:44
32,48,2021-02-17 04:06:44
32,37,2021-02-17 04:42:39
32,49,2021-02-17 04:51:44
32,48,2021-02-17 05:05:09
32,23,2021-02-17 05:12:39
32,39,2021-02-17 05:36:44
32,48,2021-02-17 06:06:44
32,46,2021-02-17 06:20:09
32,49,2021-02-17 06:35:09
32,24,2021-02-17 06:36:44
32,49,2021-02-17 07:21:44
32,48,2021-02-17 07:50:09
32,49,2021-02-17 07:51:44
32,48,2021-02-17 08:35:09
32,36,2021-02-17 08:36:44
32,39,2021-02-17 08:51:44
32,49,2021-02-17 09:21:44
32,34,2021-02-17 09:35:09
32,39,2021-02-17 09:48:58
32,45,2021-02-17 10:05:09
32,48,2021-02-17 10:08:20
32,37,2021-02-17 10:35:09
32,49,2021-02-17 10:38:20
32,15,2021-02-17 11:05:09
32,48,2021-02-17 11:33:54
32,39,2021-02-17 11:36:27
32,50,2021-02-17 12:06:27
32,49,2021-02-17 13:05:09
32,47,2021-02-17 13:05:10
32,49,2021-02-17 13:53:17
32,44,2021-02-17 14:05:09
32,36,2021-02-17 14:18:54
32,48,2021-02-17 14:38:17
32,39,2021-02-17 15:08:17
32,50,2021-02-17 15:33:54
32,49,2021-02-17 15:57:39
32,48,2021-02-17 16:08:17
32,39,2021-02-17 16:18:54
32,49,2021-02-17 16:45:47
32,48,2021-02-17 17:05:09
32,35,2021-02-17 17:08:17
32,45,2021-02-17 18:05:09
32,36,2021-02-17 18:08:17
32,49,2021-02-17 18:27:39
32,48,2021-02-17 18:35:09
32,24,2021-02-17 18:38:17
32,39,2021-02-17 18:53:17
32,34,2021-02-17 19:20:09
32,49,2021-02-17 19:30:47
32,48,2021-02-17 20:08:17
32,39,2021-02-17 20:35:09
32,50,2021-02-17 20:50:09
32,48,2021-02-17 20:53:17
32,47,2021-02-17 21:23:17
32,36,2021-02-17 21:35:09
32,21,2021-02-17 21:42:39
32,49,2021-02-17 22:05:09
32,49,2021-02-17 22:08:17
32,48,2021-02-17 22:35:09
32,35,2021-02-17 22:38:17
32,45,2021-02-17 22:53:17
32,36,2021-02-17 23:50:09
32,48,2021-02-17 23:53:17
32,39,2021-02-18 00:23:17
32,37,2021-02-18 00:35:09
32,50,2021-02-18 00:38:17
32,48,2021-02-18 01:08:17
32,49,2021-02-18 01:42:39
32,39,2021-02-18 02:05:09
32,24,2021-02-18 02:15:47
32,35,2021-02-18 02:38:17
32,49,2021-02-18 03:23:17
32,27,2021-02-18 03:50:09
32,48,2021-02-18 03:53:17
32,48,2021-02-18 05:05:09
32,25,2021-02-18 05:05:09
32,49,2021-02-18 05:42:39
32,48,2021-02-18 05:57:39
32,49,2021-02-18 06:12:39
32,48,2021-02-18 06:35:09
32,35,2021-02-18 06:42:39
32,49,2021-02-18 06:50:09
32,48,2021-02-18 06:57:39
32,44,2021-02-18 07:35:09
32,49,2021-02-18 07:50:09
32,39,2021-02-18 08:20:22
32,37,2021-02-18 08:35:09
32,49,2021-02-18 09:20:09
32,49,2021-02-18 09:20:22
32,27,2021-02-18 09:42:39
32,49,2021-02-18 09:50:09
32,48,2021-02-18 09:50:26
32,25,2021-02-18 10:35:09
32,48,2021-02-18 10:35:22
32,39,2021-02-18 11:05:09
32,4,2021-02-18 11:14:18
32,2,2021-02-18 11:15:01
32,32,2021-02-18 11:20:09
32,45,2021-02-18 11:35:09
32,48,2021-02-18 12:05:09
32,49,2021-02-18 12:42:39
32,46,2021-02-18 12:50:09
32,49,2021-02-18 13:05:22
32,48,2021-02-18 13:42:39
32,39,2021-02-18 14:05:22
32,48,2021-02-18 14:20:22
32,15,2021-02-18 15:35:09
32,47,2021-02-18 15:35:09
32,39,2021-02-18 15:35:09
32,37,2021-02-18 15:50:09
32,50,2021-02-18 15:50:22
32,49,2021-02-18 16:05:22
32,49,2021-02-18 16:35:09
32,48,2021-02-18 16:35:09
32,32,2021-02-18 16:47:51
32,49,2021-02-18 17:35:09
32,48,2021-02-18 17:37:05
32,44,2021-02-18 18:20:09
32,48,2021-02-18 18:35:09
32,39,2021-02-18 20:20:09
32,49,2021-02-18 20:35:09
32,32,2021-02-18 21:05:09
32,24,2021-02-18 21:35:09
32,48,2021-02-18 21:35:09
32,39,2021-02-18 21:50:09
32,50,2021-02-18 21:57:39
32,48,2021-02-18 22:12:39
32,39,2021-02-18 22:35:09
32,25,2021-02-18 22:35:09
32,36,2021-02-18 23:05:09
32,49,2021-02-18 23:50:09
32,48,2021-02-19 00:20:09
32,39,2021-02-19 00:35:09
32,48,2021-02-19 00:35:09
32,37,2021-02-19 01:27:39
32,48,2021-02-19 01:35:09
32,33,2021-02-19 01:50:09
32,49,2021-02-19 02:20:09
32,47,2021-02-19 02:42:39
32,47,2021-02-19 02:57:39
32,48,2021-02-19 03:20:09
32,48,2021-02-19 03:50:09
32,50,2021-02-19 04:05:09
32,39,2021-02-19 04:05:09
32,32,2021-02-19 05:05:09
32,46,2021-02-19 05:35:09
32,7,2021-02-19 06:46:56
32,49,2021-02-19 12:06:04
32,14,2021-02-19 15:09:41
32,5,2021-02-19 15:18:06
32,10,2021-02-19 18:32:50
33,3,2021-02-15 13:14:26
33,6,2021-02-15 13:17:48
33,4,2021-02-15 17:35:47
33,3,2021-02-16 13:27:16
33,1,2021-02-16 13:30:19
33,6,2021-02-16 13:30:19
33,4,2021-02-16 17:24:12
33,2,2021-02-16 17:24:39
33,7,2021-02-18 05:45:11
33,5,2021-02-18 16:58:49
33,10,2021-02-18 17:56:03
34,9,2021-02-15 17:46:20
34,0,2021-02-17 06:36:46
34,13,2021-02-17 09:48:59
34,38,2021-02-17 10:18:58
34,50,2021-02-17 10:18:58
34,26,2021-02-17 10:33:54
34,41,2021-02-17 10:35:09
34,45,2021-02-17 10:48:58
34,45,2021-02-17 11:35:09
34,48,2021-02-17 13:33:54
34,49,2021-02-17 13:50:09
34,45,2021-02-17 14:23:17
34,36,2021-02-17 15:20:09
34,44,2021-02-17 15:38:17
34,48,2021-02-17 16:12:39
34,49,2021-02-17 16:42:39
34,14,2021-02-17 17:16:47
34,17,2021-02-18 08:35:09
34,33,2021-02-18 09:35:09
34,13,2021-02-18 09:50:27
34,38,2021-02-18 10:20:26
34,50,2021-02-18 10:20:26
34,26,2021-02-18 10:35:09
34,45,2021-02-18 10:50:09
34,39,2021-02-18 13:20:22
